PROVINCIA,CAUSA,MES,CLASE,ZONA,CANTON,NUM_FALLECIDO,NUM_LESIONADO,TOTAL_VICTIMAS
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CAÍDA PASAJEROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CAÍDA PASAJEROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,3,3
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CAÍDA PASAJEROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,3,3
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,VOLCAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,3,3
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,3,3
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,VOLCAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,OTRAS CAUSAS,Abril,OTROS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPRUDENCIA  DEL PEATÓN,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,FACTORES CLIMÁTICOS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,FACTORES CLIMÁTICOS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,FACTORES CLIMÁTICOS,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,1,2,3
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,FACTORES CLIMÁTICOS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,4,4
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,OTRAS CAUSAS,Abril,OTROS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ROZAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,VOLCAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,OTRAS CAUSAS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CAÍDA PASAJEROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,4,4
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,VOLCAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,DAÑOS MECÁNICOS,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,OTROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPRUDENCIA  DEL PEATÓN,Abril,CAÍDA PASAJEROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,OTRAS CAUSAS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,8,8
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CAÍDA PASAJEROS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,FACTORES CLIMÁTICOS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,2,2
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CAÍDA PASAJEROS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPRUDENCIA  DEL PEATÓN,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,FACTORES CLIMÁTICOS,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,VOLCAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,3,3
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,FACTORES CLIMÁTICOS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,FACTORES CLIMÁTICOS,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EXCESO VELOCIDAD,Abril,ESTRELLAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,EMBRIAGUEZ O DROGA,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,EXCESO VELOCIDAD,Abril,PÉRDIDA DE PISTA,RURAL,DISTRITO METROPOLITANO DE QUITO,0,3,3
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ESTRELLAMIENTOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,OTRAS CAUSAS,Abril,VOLCAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CHOQUES,RURAL,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,CAÍDA PASAJEROS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPRUDENCIA  DEL PEATÓN,Abril,ATROPELLOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,NO RESP. SEÑALES DE TRÁNSITO,Abril,CHOQUES,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,ATROPELLOS,RURAL,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,ROZAMIENTOS,URBANA,DISTRITO METROPOLITANO DE QUITO,0,0,0
PICHINCHA,MAL REBASA. INVADIR CARRIL,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
PICHINCHA,IMPERIC. E IMPRUD. CONDUCTOR,Abril,PÉRDIDA DE PISTA,URBANA,DISTRITO METROPOLITANO DE QUITO,0,1,1
